순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
169,B1000320220905000241844,디지털플랫폼정부위행정지원,NB000220061201100024361,대기능,2022-09-05,디지털플랫폼정부위원회,1813285,일반공공행정>>일반행정>>디지털플랫폼정부위행정지원
170,B1000320220908000241865,국가교육위행정지원,NB000220061201100006253,대기능,2022-09-08,국가교육위원회,1813266,일반공공행정>>국정운영>>국가교육위행정지원
171,B1000320221111000243017,국민통합위원회운영,NB000220061201100006253,대기능,2022-11-14,국민통합위원회,1813267,일반공공행정>>국정운영>>국민통합위원회운영
172,B1000320230116000243540,국가교육과정정책,NB000220061201100028395,대기능,2023-01-17,국가교육위원회,1813266,교육>>유아및초·중등교육>>국가교육과정정책
173,B1000320230530000244413,재외동포행정지원,NB000220061201100059687,대기능,2023-05-30,재외동포청,1832000,통일·외교>>외교>>재외동포행정지원
174,B1000320230706000244972,지방시대위행정지원,NB000220061201100006253,대기능,2023-08-29,지방시대위원회,1833000,일반공공행정>>국정운영>>지방시대위행정지원
175,B1000320230706000244993,지방시대위원회운영,NB000220061201100006253,대기능,2023-08-29,지방시대위원회,1833000,일반공공행정>>국정운영>>지방시대위원회운영
176,B1000320240502000246568,고궁유물보존·활용,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>고궁유물보존·활용
177,B1000320240502000246570,해양유산조사·연구·복원,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>해양유산조사·연구·복원
178,B1000320240502000246590,자연유산보존·활용,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>자연유산보존·활용
179,B1000320240502000246600,무형유산보존·활용,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>무형유산보존·활용
180,B1000320240502000246620,문화유산보존·활용,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>문화유산보존·활용
181,B1000320240502000246693,국가유산조사·연구·복원,NB000220061201100039076,대기능,2024-05-02,국가유산청,1833100,문화체육관광>>국가유산>>국가유산조사·연구·복원
182,B1000320240520000248611,우주항공행정지원,NB000220061201100034773,대기능,2024-05-20,우주항공청,1834100,과학기술>>과학기술진흥>>우주항공행정지원
183,B1000320240520000248638,우주항공기술개발,NB000220061201100040605,대기능,2024-05-20,우주항공청,1834100,과학기술>>과학기술연구>>우주항공기술개발
184,B1000320240619000249114,국가대테러,NB000220061201100006253,대기능,2024-06-19,국무조정실,1092000,일반공공행정>>국정운영>>국가대테러
185,B1000320240621000249124,영유아 교육·보육 지원,B1000220240620000249123,대기능,2024-06-21,교육부|국가교육위원회,1342000|1813266,교육>>영유아 교육·보육>>영유아 교육·보육 지원
186,B1000320240919000250288,10.29이태원참사진상규명과재발방지를위한특별조사위행정지원,NB000220061201100006253,대기능,2024-09-19,10.29이태원참사진상규명과재발방지를위한특별조사위원회,1834600,일반공공행정>>국정운영>>10.29이태원참사진상규명과재발방지를위한특별조사위행정지원
187,B1000320241210000250424,국가교육위운영,NB000220061201100006253,대기능,2024-12-10,국가교육위원회,1813266,일반공공행정>>국정운영>>국가교육위운영
188,B1000320250110000250656,국가인공지능위원회행정지원,NB000220061201100006253,대기능,2025-01-10,국가인공지능위원회,1790900,일반공공행정>>국정운영>>국가인공지능위원회행정지원
189,B1000320250116000250761,10.29이태원참사진상규명과재발방지를위한특별조사위원회 운영,NB000220061201100006253,대기능,2025-01-16,10.29이태원참사진상규명과재발방지를위한특별조사위원회,1834600,일반공공행정>>국정운영>>10.29이태원참사진상규명과재발방지를위한특별조사위원회 운영
190,B1000320250611000251163,국정기획위원회 행정지원,NB000220061201100006253,대기능,2025-06-11,국정기획위원회,1671000,일반공공행정>>국정운영>>국정기획위원회 행정지원
191,B1000320250611000251184,국가바이오위원회 행정지원,NB000220061201100006253,대기능,2025-06-11,국가바이오위원회,1791000,일반공공행정>>국정운영>>국가바이오위원회 행정지원
192,B1000320250710000251377,국정기획위원회운영,NB000220061201100006253,대기능,2025-07-10,국정기획위원회,1671000,일반공공행정>>국정운영>>국정기획위원회운영
193,B1000320250908000252473,국가인공지능전략위원회 행정지원,NB000220061201100006253,대기능,2025-09-08,국가인공지능전략위원회,1790901,일반공공행정>>국정운영>>국가인공지능전략위원회 행정지원
194,B1000320250923000252500,고준위방사성폐기물관리위원회 행정지원,NB000220061201100006253,대기능,2025-09-23,고준위방사성폐기물관리위원회,1791100,일반공공행정>>국정운영>>고준위방사성폐기물관리위원회 행정지원
195,B1000420051209000009787,조직제도,BIS453d9768cb8840278f15050630083002,중기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>조직관리>>조직제도
196,B1000420051222000135596,국제협력,BIS4d059a56cb844027ffb2050630080105,중기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>국제협력
197,B1000420060103000174972,부동산정보,BISc55d8800cb874027ffc4050630082604,중기능,2014-01-27,국토교통부,1613000,일반공공행정>>지방행정·재정지원>>지방세>>부동산정보
198,B1000420060111000175040,이북5도위원회 운영,B1000320060110000175021,중기능,2017-07-26,행정안전부,1741000,일반공공행정>>지방행정·재정지원>>이북5도>>이북5도위원회 운영
199,B1000420060111000175041,이북도민 및 단체 지원,B1000320060110000175021,중기능,2017-07-26,행정안전부,1741000,일반공공행정>>지방행정·재정지원>>이북5도>>이북도민 및 단체 지원
200,B1000420060111000175042,북한이탈주민 지원,B1000320060110000175021,중기능,2017-07-26,행정안전부,1741000,일반공공행정>>지방행정·재정지원>>이북5도>>북한이탈주민 지원
201,B1000420060302000177231,함정관리,B1000320060302000177230,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>장비관리>>함정관리
202,B1000420060302000177240,물품수급,B1000320060302000177230,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>장비관리>>물품수급
203,B1000420060302000177266,항공관리,B1000320060302000177230,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>장비관리>>항공관리
204,B1000420060302000177284,통신,B1000320060302000177230,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>장비관리>>통신
205,B1000420060302000177310,경비,B1000320060302000177309,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상경비>>경비
206,B1000420060302000177347,작전,B1000320060302000177309,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상경비>>작전
207,B1000420060302000177355,전경관리,B1000320060302000177309,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상경비>>전경관리
208,B1000420060302000177367,해상구난,B1000320060302000177309,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상경비>>해상구난
209,B1000420060302000177394,해상훈련,B1000320060302000177309,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상경비>>해상훈련
210,B1000420060302000177409,선박출입항관리,B1000320060302000177408,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상안전>>선박출입항관리
211,B1000420060302000177421,수상레저안전관리,B1000320060302000177408,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상안전>>수상레저안전관리
212,B1000420060302000177445,안전운항관리,B1000320060302000177408,중기능,2017-07-26,해양수산부|해양경찰청,1192000|1532000,공공질서및안전>>해경>>해상안전>>안전운항관리
213,B1000420060302000177465,파.출장소관리,B1000320060302000177408,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상안전>>파.출장소관리
214,B1000420060302000177480,해상방범,B1000320060302000177408,중기능,2017-07-26,해양경찰청|소방청,1532000|1661000,공공질서및안전>>해경>>해상안전>>해상방범
215,B1000420060302000177498,국제외사,B1000320060302000177497,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상치안>>국제외사
216,B1000420060302000177533,수사활동,B1000320060302000177497,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상치안>>수사활동
217,B1000420060302000177569,정보활동,B1000320060302000177497,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해상치안>>정보활동
218,B1000420060302000177726,해양경찰교육,B1000320060307000177856,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>해양경찰교육
219,B1000420060302000177751,해양경찰훈련,B1000320060307000177856,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>해양경찰훈련
220,B1000420060302000177764,방제관리,B1000320060302000177763,중기능,2017-07-26,해양경찰청,1532000,환경>>해양환경>>해양오염관리>>방제관리
221,B1000420060302000177802,오염감시,B1000320060302000177763,중기능,2017-07-26,해양경찰청,1532000,환경>>해양환경>>해양오염관리>>오염감시
222,B1000420060302000177818,해양배출물관리,B1000320060302000177763,중기능,2017-07-26,해양수산부|해양경찰청,1192000|1532000,환경>>해양환경>>해양오염관리>>해양배출물관리
223,B1000420060302000177845,해양오염시험연구,B1000320060302000177763,중기능,2017-07-26,해양경찰청,1532000,환경>>해양환경>>해양오염관리>>해양오염시험연구
224,B1000420060308000177869,행정관리,B1000320060307000177856,중기능,2023-01-17,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>행정관리
225,B1000420060308000177870,성과관리,B1000320060307000177856,중기능,2017-07-26,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>성과관리
226,B1000420060308000177871,행정정보화,B1000320060307000177856,중기능,2023-01-17,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>행정정보화
227,B1000420060308000177872,감사,B1000320060307000177856,중기능,2023-01-26,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>감사
228,B1000420060308000177873,감찰직무,B1000320060307000177856,중기능,2017-07-26,해양경찰청|행정안전부,1532000|1741000,공공질서및안전>>해경>>해양경찰행정지원>>감찰직무
