순번,분류체계ID,분류체계명,상위과제ID,분류체계단계,시행시기,수행기관,기관코드,분류체계경로
6125,B1000520110317100000012,국정감사 대응,B1000420110317100000005,소기능,2011-03-17,국가과학기술위원회(구),1191000,과학기술>>과학기술진흥>>국가과학기술위행정지원>>국회>>국정감사 대응
6126,NB000520061201100039149,국정감사 대응,NB000420061201100039148,소기능,2006-12-01,국가유산청,1833100,문화체육관광>>국가유산>>국가유산행정지원>>국회>>국정감사 대응
6127,NB000520061201100006326,국정감사 대응,NB000420061201100006325,소기능,2008-02-29,국무총리실(구),1101000,일반공공행정>>국정운영>>국무조정실행정지원>>국회>>국정감사 대응
6128,NB000520061201100027060,국정감사 대응,NB000420061201100027059,소기능,2006-12-01,특허청,1430000,산업·통상·중소기업>>산업진흥·고도화>>지식재산행정종합지원>>국회>>국정감사 대응
6129,B1000520240610000249020,국정감사 대응,B1000420240520000248695,소기능,2024-06-10,우주항공청,1834100,과학기술>>과학기술진흥>>우주항공행정지원>>국회>>국정감사 대응
6130,NB000520061208100093756,국정감사 대응,NB000420061208100093755,소기능,2006-12-08,공정거래위원회,1130000,산업·통상·중소기업>>공정거래>>공정거래행정지원>>국회>>국정감사 대응
6131,NB000520061201100034873,국정감사 대응,NB000420061201100034872,소기능,2006-12-01,기상청,1360000,과학기술>>과학기술진흥>>기상행정지원>>국회>>국정감사 대응
6132,B1000520060308000177925,국정감사 대응,B1000420230116000243532,소기능,2023-01-20,해양경찰청,1532000,공공질서및안전>>해경>>해양경찰행정지원>>국회>>국정감사 대응
6133,NB000520061207100080721,국정감사 대응,NB000420061207100080720,소기능,2013-03-23,산업통상자원부,1450000,산업·통상·중소기업>>산업·중소기업일반>>산업자원행정지원>>국회>>국정감사 대응
6134,BISeb6176f3cb844027ff87050630080602,국정감사 대응,BISe567ec5dcb844027ffe0050630080601,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>안전행정행정지원>>재정기획>>국정감사 대응
6135,NB000520061201100059151,국정감사 대응,NB000420061201100059150,소기능,2008-02-29,기획재정부,1051000,재정·세제·금융>>기획재정>>기획재정행정지원>>국회>>국정감사 대응
6136,B1000520111223100000112,국정감사 대응,B1000420111223100000105,소기능,2011-12-23,원자력안전위원회,1079960,일반공공행정>>국정운영>>원자력안전위행정지원>>국회>>국정감사 대응
6137,NB000520061201100027976,국정감사 대응,NB000420061201100027975,소기능,2013-03-23,교육부,1342000,교육>>교육일반>>교육행정지원>>국회>>국정감사 대응
6138,NB000520061213100110678,국정감사 대응,NB000420061213100110677,소기능,2013-03-23,국토교통부,1613000,교통및물류>>물류등기타>>국토교통행정지원>>국회>>국정감사 대응
6139,NB000520061201100024461,국정감사 대응,NB000420061201100024460,소기능,2006-12-01,조달청,1230000,일반공공행정>>일반행정>>조달행정지원>>국회>>국정감사 대응
6140,B1000520130909100000111,국정감사 대응,B1000420130909100000105,소기능,2013-09-09,새만금개발청,1730000,지역개발>>지역및도시>>새만금개발행정지원>>국회>>국정감사 대응
6141,B1000520061229000196514,국정감사 대응,B1000420061228000196394,소기능,2007-01-02,통계청,1240000,일반공공행정>>일반행정>>통계행정지원>>국회>>국정감사 대응
6142,NB000520061208100093069,국정감사 대응,NB000420061208100093068,소기능,2010-03-18,여성가족부,1383000,사회복지>>보육·가족및여성>>여성가족행정지원>>국회>>국정감사 대응
6143,NB000520061201100054814,국정감사 대응,NB000420061201100054813,소기능,2019-11-20,과학기술정보통신부,1721000,통신>>우정>>우정사업행정지원>>국회>>국정감사 대응
6144,NB000520061201100037731,국정감사 대응,NB000420061201100037730,소기능,2006-12-01,농촌진흥청,1390000,농림>>농업·농촌>>농촌진흥행정지원>>국회>>국정감사 대응
6145,NB000520061201100060604,국정감사 대응,NB000420061201100060603,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>식품의약안전행정지원>>국회>>국정감사 대응
6146,NB000520061201100036527,국정감사 대응,NB000420061201100036526,소기능,2010-07-03,고용노동부,1492000,사회복지>>고용노동>>고용노동행정지원>>국회>>국정감사 대응
6147,B1000520130305120000012,국정감사 대응,B1000420130305120000005,소기능,2013-03-05,해양수산부,1192000,해양수산>>해양수산·어촌>>해양수산행정지원>>국회>>국정감사 대응
6148,B1000520080327000211464,국정감사 대응,NB000420061201100006592,소기능,2013-03-23,국무총리비서실,1103000,일반공공행정>>국정운영>>국무총리비서실행정지원>>국회관리>>국정감사 대응
6149,B1000520231006000245883,국정감사 대응,B1000420230922000245876,소기능,2023-10-06,재외동포청,1832000,통일·외교>>외교>>재외동포행정지원>>국회>>국정감사 대응
6150,NB000520061207100091236,국정감사 대응,NB000420061207100091235,소기능,2006-12-07,환경부,1480000,환경>>환경일반>>환경행정지원>>국회>>국정감사 대응
6151,B1000520141126000227524,국정감사 대응,BISe567ec5dcb844027ffe0050630080601,소기능,2014-11-26,인사혁신처,1760000,일반공공행정>>일반행정>>안전행정행정지원>>재정기획>>국정감사 대응
6152,NB000520061130100005383,국정감사 대응,NB000420061130100005382,소기능,2017-07-26,중소벤처기업부,1421000,산업·통상·중소기업>>산업·중소기업일반>>중소기업행정지원>>국회>>국정감사 대응
6153,NB000520061201100030573,국정감사 대응,NB000420061201100030572,소기능,2006-12-01,관세청,1220000,재정·세제·금융>>세제>>관세행정지원>>국회>>국정감사 대응
6154,NB000520061201100050189,국정감사 대응,NB000420061201100050188,소기능,2006-12-01,병무청,1300000,국방>>병무행정>>병무행정지원>>국회>>국정감사 대응
6155,NB000520061214100121312,국정감사 대응,NB000420061214100121311,소기능,2013-03-23,외교부,1262000,통일·외교>>외교>>외교행정지원>>국회>>국정감사 대응
6156,NB000520061207100084672,국정감사 대응,B1000420141202000227654,소기능,2017-07-26,해양경찰청|소방청,1532000|1661000,공공질서및안전>>안전관리>>국민안전행정지원>>국회>>국정감사 대응
6157,NB000520061201100049572,국정감사 대응,NB000420061201100049571,소기능,2006-12-01,법제처,1170000,일반공공행정>>법제>>법제행정지원>>국회>>국정감사 대응
6158,NB000520061201100015933,국정감사 대응,NB000420061201100015932,소기능,2008-02-29,금융위원회,1160100,재정·세제·금융>>금융>>금융위행정지원>>국회>>국정감사 대응
6159,NB000520061215100124924,국정감사 대응,NB000420061215100124923,소기능,2010-03-19,보건복지부,1352000,사회복지>>사회복지일반>>보건복지행정지원>>국회>>국정감사 대응
6160,NB000520061215100131771,국정감사 대응,NB000420061215100131770,소기능,2006-12-15,행정중심복합도시건설청,1670000,지역개발>>지역및도시>>행복도시건설행정지원>>국회>>국정감사 대응
6161,NB000520061215100139130,국정감사 대응,NB000420061215100139129,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화체육관광일반>>문화관광행정지원>>국회>>국정감사 대응
6162,NB000520061215100136706,국정감사 대응,NB000420061215100136705,소기능,2013-03-23,농림축산식품부,1543000,농림>>농업·농촌>>농림행정지원>>국회>>국정감사 대응
6163,NB000520061201100041969,국정감사 대응,NB000420061201100041968,소기능,2006-12-01,법무부,1270000,공공질서및안전>>법무및검찰>>법무및검찰행정지원>>국회>>국정감사 대응
6164,B1000520200911000237011,국정감사 등 국회 대응,B1000420200911000236974,소기능,2020-09-11,질병관리청,1790387,보건>>감염병및질병>>질병관리청운영>>기획조정>>국정감사 등 국회 대응
6165,B1000520220924000242303,국정감사대응,NB000420061201100016565,소기능,2022-09-24,산림청,1400000,농림>>임업·산촌>>산림행정지원>>국회>>국정감사대응
6166,B1000520080328000211521,국정과제,NB000420061215100139100,소기능,2008-03-28,문화체육관광부,1371000,문화체육관광>>문화체육관광일반>>문화관광행정지원>>기획>>국정과제
6167,B1000520150421000229087,국정과제,B1000420140404000226323,소기능,2019-02-15,부마민주항쟁진상규명및관련자명예회복심의위원회,1075150,일반공공행정>>국정운영>>부마민주항쟁위원회행정지원>>처리과공통>>국정과제
6168,B1000520200805000236322,"국정과제, 지시사항",B1000420200804000236299,소기능,2020-08-05,개인정보보호위원회,1790365,"일반공공행정>>개인정보>>개인정보보호>>개인정보위 운영>>국정과제, 지시사항"
6169,B1000520180718000232873,국정과제관리일반,B1000420170927000232104,소기능,2018-07-18,정책기획위원회,1071000,일반공공행정>>국정운영>>정책기획위원회운영>>국정과제관리>>국정과제관리일반
6170,B1000520090408200000217,국정과제지원,B1000420090408200000305,소기능,2018-03-19,국가균형발전위원회,1073500,일반공공행정>>국정운영>>국가균형발전위원회운영>>정책연구>>국정과제지원
6171,B1000520230706000245003,국정과제지원,B1000420230706000244995,소기능,2023-07-06,지방시대위원회,1833000,일반공공행정>>국정운영>>지방시대위원회운영>>정책연구>>국정과제지원
6172,B1000520171120000232245,국정과제지원단,B1000420170927000232104,소기능,2017-11-20,정책기획위원회,1071000,일반공공행정>>국정운영>>정책기획위원회운영>>국정과제관리>>국정과제지원단
6173,B1000520090209000216494,국정관리시스템,NB000420061201100060779,소기능,2013-03-23,식품의약품안전처,1471000,보건>>식품의약안전>>식품의약안전행정지원>>행정관리>>국정관리시스템
6174,NB000520061207100084442,국정기록 촬영·자료관리,NB000420061207100084436,소기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>홍보지원>>국정기록 촬영·자료관리
6175,B1000520080401000211627,국정기획 및 국정과제 관리,B1000420080414000211949,소기능,2008-04-21,기획재정부,1051000,일반공공행정>>재정·금융>>경제정책>>미래전략>>국정기획 및 국정과제 관리
6176,B1000520170519000231544,국정기획 추진,B1000420170517000231489,소기능,2017-05-19,국정기획자문위원회,1013050,일반공공행정>>국정운영>>국정기획자문위원회운영>>기획>>국정기획 추진
6177,B1000520070110000200523,국정브리핑서비스,NB000420061207100084331,소기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>국정관련뉴스사이트총괄>>국정브리핑서비스
6178,NB000520061207100084367,"국정현안 정기,수시간행물 발간",NB000420061207100084366,소기능,2008-02-29,문화체육관광부,1371000,"일반공공행정>>국정홍보>>국정홍보기획>>국정홍보자료 지원>>국정현안 정기,수시간행물 발간"
6179,NB000520061207100084375,국정홍보간행물배포처관리,NB000420061207100084366,소기능,2008-02-29,문화체육관광부,1371000,일반공공행정>>국정홍보>>국정홍보기획>>국정홍보자료 지원>>국정홍보간행물배포처관리
6180,NB000520061215100128203,국정회의체운영,NB000420061215100128202,소기능,2013-03-23,국무조정실,1092000,일반공공행정>>국정운영>>국정통할보좌>>국정관리지원>>국정회의체운영
6181,NB000520061215100140357,국제 국악문화 교류,NB000420061215100140343,소기능,2008-02-29,문화체육관광부,1371000,문화체육관광>>문화예술>>국립국악원운영>>국립국악원 관리 및 지원>>국제 국악문화 교류
6182,BIS2dd88b49cb8540278159050630080801,국제 네트워크 강화,BIS276c68bdcb854027ffbc050630080800,소기능,2017-07-26,행정안전부,1741000,일반공공행정>>일반행정>>정부혁신>>정부혁신기획>>국제 네트워크 강화
